CustomerID,R,F,M,Country,Cluster
13224.0,59,2,1518,United Kingdom,new customer
13225.0,2,7,3416,United Kingdom,new customer
13226.0,272,1,80,United Kingdom,loyal customer
13227.0,201,1,99,United Kingdom,loyal customer
13228.0,80,1,200,United Kingdom,new customer
13229.0,225,1,63,United Kingdom,loyal customer
13230.0,3,14,1665,United Kingdom,lost customer
13232.0,12,7,778,United Kingdom,new customer
13233.0,73,2,1004,United Kingdom,new customer
13235.0,211,1,441,United Kingdom,loyal customer
13236.0,24,2,416,United Kingdom,new customer
13238.0,16,4,298,United Kingdom,new customer
13239.0,261,1,327,United Kingdom,loyal customer
13240.0,95,4,298,United Kingdom,new customer
13242.0,111,3,130,United Kingdom,new customer
13243.0,202,1,233,United Kingdom,loyal customer
13244.0,92,1,38,United Kingdom,new customer
13245.0,50,1,125,United Kingdom,new customer
13246.0,17,6,1602,United Kingdom,new customer
13247.0,17,4,328,United Kingdom,new customer
13248.0,124,2,305,United Kingdom,new customer
13249.0,91,3,546,United Kingdom,new customer
13253.0,156,2,1572,United Kingdom,loyal customer
13255.0,8,2,177,United Kingdom,new customer
13258.0,11,3,287,United Kingdom,new customer
13259.0,61,1,132,United Kingdom,new customer
13260.0,60,1,142,United Kingdom,new customer
13261.0,268,2,210,United Kingdom,loyal customer
13262.0,262,1,125,United Kingdom,loyal customer
13263.0,0,35,4780,United Kingdom,lost customer
13265.0,52,5,1752,United Kingdom,new customer
13266.0,10,12,4428,United Kingdom,lost customer
13267.0,2,19,1969,United Kingdom,lost customer
13268.0,17,11,3658,United Kingdom,new customer
13269.0,0,15,3514,United Kingdom,lost customer
13270.0,365,1,200,United Kingdom,loyal customer
13271.0,36,1,253,United Kingdom,new customer
13272.0,30,2,96,United Kingdom,new customer
13273.0,112,1,153,United Kingdom,new customer
13276.0,63,2,161,United Kingdom,new customer
13277.0,15,4,176,United Kingdom,new customer
13278.0,40,1,537,United Kingdom,new customer
13279.0,77,1,73,United Kingdom,new customer
13280.0,121,3,522,United Kingdom,new customer
13282.0,17,3,307,United Kingdom,new customer
13283.0,59,2,90,United Kingdom,new customer
13284.0,330,1,91,United Kingdom,loyal customer
13285.0,22,4,2051,United Kingdom,new customer
13291.0,155,1,233,United Kingdom,loyal customer
13292.0,38,2,347,United Kingdom,new customer
13294.0,189,2,453,United Kingdom,loyal customer
13295.0,359,1,82,United Kingdom,loyal customer
13296.0,136,1,78,United Kingdom,new customer
13297.0,7,4,963,United Kingdom,new customer
13298.0,0,1,96,United Kingdom,new customer
13299.0,267,1,30,United Kingdom,loyal customer
13300.0,168,1,203,United Kingdom,loyal customer
13301.0,103,4,345,United Kingdom,new customer
13302.0,154,1,5,United Kingdom,loyal customer
13304.0,350,1,238,United Kingdom,loyal customer
13305.0,3,10,1232,United Kingdom,new customer
13307.0,119,1,4,United Kingdom,new customer
13308.0,22,3,843,United Kingdom,new customer
13309.0,6,5,1544,United Kingdom,new customer
13310.0,27,3,587,United Kingdom,new customer
13311.0,3,2,305,United Kingdom,new customer
13313.0,21,5,851,United Kingdom,new customer
13314.0,1,3,560,United Kingdom,new customer
13316.0,36,4,6948,United Kingdom,new customer
13317.0,65,6,1035,United Kingdom,new customer
13318.0,0,3,304,United Kingdom,new customer
13319.0,4,26,4724,United Kingdom,lost customer
13320.0,77,4,1096,United Kingdom,new customer
13321.0,71,2,372,United Kingdom,new customer
13322.0,16,1,117,United Kingdom,new customer
13323.0,2,5,175,United Kingdom,new customer
13324.0,35,10,5205,United Kingdom,new customer
13325.0,81,1,240,United Kingdom,new customer
13327.0,38,8,1600,United Kingdom,new customer
13328.0,315,1,680,United Kingdom,loyal customer
13329.0,31,2,463,United Kingdom,new customer
13330.0,92,3,751,United Kingdom,new customer
13332.0,13,1,179,United Kingdom,new customer
13334.0,81,3,1774,United Kingdom,new customer
13336.0,76,1,559,United Kingdom,new customer
13338.0,157,1,256,United Kingdom,loyal customer
13339.0,200,1,326,United Kingdom,loyal customer
13340.0,44,7,5770,United Kingdom,new customer
13341.0,260,1,301,United Kingdom,loyal customer
13343.0,177,1,135,United Kingdom,loyal customer
13344.0,67,3,971,United Kingdom,new customer
13345.0,287,1,141,United Kingdom,loyal customer
13347.0,69,1,205,United Kingdom,new customer
13348.0,63,1,136,United Kingdom,new customer
13349.0,10,1,225,United Kingdom,new customer
13350.0,15,2,287,United Kingdom,new customer
13351.0,65,1,117,United Kingdom,new customer
13352.0,59,1,321,United Kingdom,new customer
13354.0,70,1,604,United Kingdom,new customer
13355.0,121,1,314,United Kingdom,new customer
13356.0,79,1,325,United Kingdom,new customer
13357.0,256,1,322,United Kingdom,loyal customer
13358.0,268,1,285,United Kingdom,loyal customer
13359.0,63,1,161,United Kingdom,new customer
13362.0,8,4,1382,United Kingdom,new customer
13363.0,17,2,710,United Kingdom,new customer
13364.0,70,1,71,United Kingdom,new customer
13365.0,33,2,1247,United Kingdom,new customer
13366.0,49,1,144,United Kingdom,new customer
13368.0,256,2,327,United Kingdom,loyal customer
13369.0,365,1,149,United Kingdom,loyal customer
13370.0,371,1,343,United Kingdom,loyal customer
13372.0,89,1,159,United Kingdom,new customer
13373.0,60,3,1651,United Kingdom,new customer
13375.0,88,1,442,United Kingdom,new customer
13376.0,98,3,493,United Kingdom,new customer
13379.0,25,3,601,United Kingdom,new customer
13381.0,31,6,2029,United Kingdom,new customer
13382.0,280,1,131,United Kingdom,loyal customer
13384.0,30,7,2422,United Kingdom,new customer
13385.0,329,1,281,United Kingdom,loyal customer
13388.0,130,2,282,United Kingdom,new customer
13389.0,10,3,429,United Kingdom,new customer
13390.0,74,1,224,United Kingdom,new customer
13391.0,203,1,4,United Kingdom,loyal customer
13394.0,1,8,2392,United Kingdom,new customer
13395.0,184,1,336,United Kingdom,loyal customer
13396.0,28,2,600,United Kingdom,new customer
13397.0,72,5,430,United Kingdom,new customer
13398.0,191,1,281,United Kingdom,loyal customer
13402.0,126,2,479,United Kingdom,new customer
13403.0,17,1,44,United Kingdom,new customer
13404.0,0,2,111,United Kingdom,new customer
13405.0,73,3,165,United Kingdom,new customer
13408.0,1,62,16232,United Kingdom,lost customer
13410.0,23,5,518,United Kingdom,new customer
13411.0,106,1,72,United Kingdom,new customer
13414.0,133,3,1574,United Kingdom,new customer
13416.0,43,2,142,United Kingdom,new customer
13417.0,4,2,162,United Kingdom,new customer
13418.0,11,18,3918,United Kingdom,lost customer
13419.0,63,1,275,United Kingdom,new customer
13420.0,149,2,101,United Kingdom,loyal customer
13421.0,39,2,1181,United Kingdom,new customer
13422.0,63,1,1326,United Kingdom,new customer
13425.0,107,3,1123,United Kingdom,new customer
13426.0,0,10,2245,United Kingdom,new customer
13427.0,18,3,545,United Kingdom,new customer
13428.0,9,1,156,United Kingdom,new customer
13429.0,10,4,1390,United Kingdom,new customer
13430.0,18,2,751,United Kingdom,new customer
13431.0,66,2,672,United Kingdom,new customer
13434.0,73,2,300,United Kingdom,new customer
13435.0,4,7,2129,United Kingdom,new customer
13436.0,1,1,76,United Kingdom,new customer
13437.0,13,7,1283,United Kingdom,new customer
13439.0,254,1,242,United Kingdom,loyal customer
13441.0,91,1,204,United Kingdom,new customer
13447.0,22,3,584,United Kingdom,new customer
13448.0,16,6,1660,United Kingdom,new customer
13449.0,23,1,222,United Kingdom,new customer
13450.0,26,6,1982,United Kingdom,new customer
13451.0,25,5,2149,United Kingdom,new customer
13452.0,258,2,2,United Kingdom,loyal customer
13453.0,165,2,134,United Kingdom,loyal customer
13455.0,24,2,354,United Kingdom,new customer
13456.0,17,6,765,United Kingdom,new customer
13458.0,6,14,5508,United Kingdom,lost customer
13460.0,28,2,286,United Kingdom,new customer
13461.0,38,3,1170,United Kingdom,new customer
13462.0,252,1,62,United Kingdom,loyal customer
13464.0,57,1,403,United Kingdom,new customer
13466.0,183,1,259,United Kingdom,loyal customer
13467.0,10,2,584,United Kingdom,new customer
13468.0,1,37,2589,United Kingdom,lost customer
13470.0,98,2,100,United Kingdom,new customer
13471.0,0,4,1590,United Kingdom,new customer
13473.0,60,2,266,United Kingdom,new customer
13474.0,235,1,132,United Kingdom,loyal customer
13475.0,190,4,1012,United Kingdom,loyal customer
13476.0,178,2,417,United Kingdom,loyal customer
13477.0,37,6,1021,United Kingdom,new customer
13479.0,200,2,134,United Kingdom,loyal customer
13481.0,45,5,1142,United Kingdom,new customer
13482.0,231,1,116,United Kingdom,loyal customer
13483.0,65,1,160,United Kingdom,new customer
13484.0,240,1,44,United Kingdom,loyal customer
13485.0,232,1,277,United Kingdom,loyal customer
13486.0,77,3,669,United Kingdom,new customer
13487.0,57,3,265,United Kingdom,new customer
13488.0,16,13,4518,United Kingdom,lost customer
13489.0,104,4,560,United Kingdom,new customer
13491.0,51,10,903,United Kingdom,new customer
13492.0,135,3,408,Switzerland,new customer
13493.0,274,2,380,Switzerland,loyal customer
13494.0,311,1,162,United Kingdom,loyal customer
13495.0,7,5,829,United Kingdom,new customer
13496.0,10,2,341,United Kingdom,new customer
13497.0,282,2,163,United Kingdom,loyal customer
13499.0,17,5,1365,United Kingdom,new customer
13500.0,22,3,609,United Kingdom,new customer
13501.0,287,1,560,Switzerland,loyal customer
13502.0,16,3,264,United Kingdom,new customer
13503.0,70,1,248,United Kingdom,new customer
13504.0,63,1,178,United Kingdom,new customer
13505.0,72,4,2486,Switzerland,new customer
13506.0,315,2,324,United Kingdom,loyal customer
13507.0,2,4,1597,United Kingdom,new customer
13508.0,243,1,24,United Kingdom,loyal customer
13509.0,8,7,1106,United Kingdom,new customer
13510.0,0,4,1386,United Kingdom,new customer
13512.0,260,1,143,United Kingdom,loyal customer
13513.0,126,1,109,United Kingdom,new customer
13514.0,73,1,40,United Kingdom,new customer
13515.0,72,4,681,United Kingdom,new customer
13516.0,20,3,985,United Kingdom,new customer
13517.0,59,3,1369,United Kingdom,new customer
13518.0,85,1,392,United Kingdom,new customer
13519.0,77,1,23,United Kingdom,new customer
13520.0,58,6,1649,Switzerland,new customer
13521.0,0,3,736,United Kingdom,new customer
13522.0,29,1,44,United Kingdom,new customer
13523.0,32,5,1752,United Kingdom,new customer
13524.0,40,5,324,United Kingdom,new customer
13525.0,14,2,394,United Kingdom,new customer
13527.0,33,7,1692,United Kingdom,new customer
13529.0,78,2,74,United Kingdom,new customer
13531.0,204,2,174,United Kingdom,loyal customer
13532.0,33,1,129,United Kingdom,new customer
13533.0,182,3,204,United Kingdom,loyal customer
13534.0,1,25,2961,United Kingdom,lost customer
13536.0,0,7,2136,United Kingdom,new customer
13538.0,42,7,175,United Kingdom,new customer
13539.0,85,3,320,United Kingdom,new customer
13544.0,39,2,127,United Kingdom,new customer
13546.0,11,3,359,United Kingdom,new customer
13548.0,95,2,441,United Kingdom,new customer
13549.0,25,7,458,United Kingdom,new customer
13551.0,318,1,12,United Kingdom,loyal customer
13552.0,65,12,1417,United Kingdom,new customer
13555.0,73,4,2660,United Kingdom,new customer
13557.0,27,2,546,United Kingdom,new customer
13558.0,5,4,344,United Kingdom,new customer
13560.0,6,1,64,United Kingdom,new customer
13561.0,215,1,83,United Kingdom,loyal customer
13562.0,81,3,757,United Kingdom,new customer
13563.0,83,2,209,United Kingdom,new customer
13564.0,143,3,661,United Kingdom,new customer
13565.0,18,2,172,United Kingdom,new customer
13566.0,40,2,575,United Kingdom,new customer
13568.0,172,1,70,United Kingdom,loyal customer
13569.0,16,2,164,United Kingdom,new customer
13570.0,242,1,161,United Kingdom,loyal customer
13571.0,12,12,1759,United Kingdom,new customer
13572.0,205,1,534,United Kingdom,loyal customer
13573.0,49,2,303,United Kingdom,new customer
13575.0,22,5,449,United Kingdom,new customer
13576.0,9,18,2646,United Kingdom,lost customer
13577.0,24,4,791,United Kingdom,new customer
13579.0,14,2,176,United Kingdom,new customer
13581.0,308,1,30,United Kingdom,loyal customer
13583.0,155,1,725,United Kingdom,loyal customer
13584.0,306,1,37,United Kingdom,loyal customer
13587.0,63,1,180,United Kingdom,new customer
13588.0,15,9,2606,United Kingdom,new customer
13589.0,14,2,114,United Kingdom,new customer
13590.0,10,6,1848,United Kingdom,new customer
13591.0,64,3,485,United Kingdom,new customer
13592.0,35,4,84,United Kingdom,new customer
13593.0,107,5,731,United Kingdom,new customer
13594.0,52,1,359,United Kingdom,new customer
13596.0,5,2,406,United Kingdom,new customer
13598.0,46,1,58,United Kingdom,new customer
13599.0,0,21,3294,United Kingdom,lost customer
13600.0,311,1,324,United Kingdom,loyal customer
13601.0,44,2,548,United Kingdom,new customer
13602.0,64,1,267,United Kingdom,new customer
13603.0,25,1,164,United Kingdom,new customer
13606.0,28,3,279,United Kingdom,new customer
13607.0,39,1,290,United Kingdom,new customer
13610.0,11,7,516,United Kingdom,new customer
13611.0,88,3,766,United Kingdom,new customer
13614.0,23,4,570,United Kingdom,new customer
13615.0,318,1,189,United Kingdom,loyal customer
13617.0,39,3,300,United Kingdom,new customer
13618.0,173,1,246,United Kingdom,loyal customer
13621.0,116,1,343,United Kingdom,new customer
13623.0,30,5,294,United Kingdom,new customer
13626.0,252,1,209,United Kingdom,loyal customer
13627.0,58,5,1269,United Kingdom,new customer
13629.0,22,11,4372,United Kingdom,new customer
13630.0,4,7,1391,United Kingdom,new customer
13631.0,99,11,467,United Kingdom,new customer
13632.0,24,5,1037,United Kingdom,new customer
13634.0,32,5,704,United Kingdom,new customer
13635.0,67,1,677,United Kingdom,new customer
13636.0,36,5,592,United Kingdom,new customer
13637.0,51,3,409,United Kingdom,new customer
13638.0,15,1,93,United Kingdom,new customer
13639.0,73,1,800,United Kingdom,new customer
13642.0,215,1,173,United Kingdom,loyal customer
13643.0,30,3,273,United Kingdom,new customer
13644.0,15,4,2067,United Kingdom,new customer
13645.0,119,1,158,United Kingdom,new customer
13647.0,9,4,895,United Kingdom,new customer
13649.0,256,2,139,United Kingdom,loyal customer
13650.0,16,6,922,United Kingdom,new customer
13651.0,34,2,33,United Kingdom,new customer
13652.0,45,3,578,United Kingdom,new customer
13654.0,42,6,2182,United Kingdom,new customer
13655.0,113,2,605,United Kingdom,new customer
13656.0,164,2,490,United Kingdom,loyal customer
13657.0,10,2,209,United Kingdom,new customer
13658.0,9,5,1019,United Kingdom,new customer
13659.0,205,2,894,United Kingdom,loyal customer
13662.0,85,3,543,United Kingdom,new customer
13663.0,178,1,91,United Kingdom,loyal customer
13666.0,59,3,41,United Kingdom,new customer
13667.0,148,1,154,United Kingdom,loyal customer
13668.0,2,21,3742,United Kingdom,lost customer
13669.0,50,2,237,United Kingdom,new customer
13670.0,74,1,282,United Kingdom,new customer
13672.0,300,2,57,United Kingdom,loyal customer
13673.0,18,2,119,United Kingdom,new customer
13675.0,150,2,330,United Kingdom,loyal customer
13678.0,151,1,924,United Kingdom,loyal customer
13680.0,0,4,1936,United Kingdom,new customer
13681.0,17,4,360,United Kingdom,new customer
13682.0,186,1,10,United Kingdom,loyal customer
13684.0,285,1,39,United Kingdom,loyal customer
13685.0,2,7,5056,United Kingdom,new customer
13686.0,182,1,70,United Kingdom,loyal customer
13689.0,62,1,512,United Kingdom,new customer
13690.0,58,1,67,United Kingdom,new customer
13692.0,24,3,1226,United Kingdom,new customer
13694.0,3,50,63312,United Kingdom,potential loyal customer
13695.0,30,15,1603,United Kingdom,lost customer
13697.0,38,1,177,United Kingdom,new customer
13699.0,154,1,66,United Kingdom,loyal customer
13700.0,25,10,2304,United Kingdom,new customer
13703.0,317,1,10,United Kingdom,loyal customer
13704.0,4,9,1531,United Kingdom,new customer
13705.0,7,3,363,United Kingdom,new customer
13706.0,302,1,189,United Kingdom,loyal customer
13707.0,266,2,351,United Kingdom,loyal customer
13708.0,270,1,306,United Kingdom,loyal customer
13709.0,3,13,3516,United Kingdom,lost customer
13710.0,31,1,176,United Kingdom,new customer
13711.0,218,2,140,United Kingdom,loyal customer
13712.0,246,1,352,United Kingdom,loyal customer
13715.0,280,5,563,United Kingdom,loyal customer
13716.0,268,1,138,United Kingdom,loyal customer
13717.0,31,6,1959,United Kingdom,new customer
13718.0,245,2,173,United Kingdom,loyal customer
13719.0,14,5,609,United Kingdom,new customer
13720.0,116,4,501,United Kingdom,new customer
13721.0,35,1,316,United Kingdom,new customer
13722.0,131,3,1401,United Kingdom,new customer
13723.0,216,1,43,United Kingdom,loyal customer
13725.0,49,8,806,United Kingdom,new customer
13726.0,38,2,1054,United Kingdom,new customer
13727.0,28,2,162,United Kingdom,new customer
13728.0,36,6,458,United Kingdom,new customer
13730.0,135,2,488,United Kingdom,new customer
13731.0,218,2,278,United Kingdom,loyal customer
13732.0,27,1,498,United Kingdom,new customer
13735.0,24,4,1130,United Kingdom,new customer
13736.0,4,2,497,United Kingdom,new customer
13737.0,199,1,125,United Kingdom,loyal customer
13739.0,17,1,54,United Kingdom,new customer
13740.0,240,1,425,United Kingdom,loyal customer
13741.0,71,3,218,United Kingdom,new customer
13742.0,16,12,1124,United Kingdom,new customer
13743.0,2,7,1776,United Kingdom,new customer
13744.0,94,2,1249,United Kingdom,new customer
13745.0,161,1,496,United Kingdom,loyal customer
