CustomerID,R,F,M,Cluster
17110.0,164,1,50,lost customer
17111.0,46,1,302,lost customer
17114.0,138,8,219,lost customer
17115.0,182,3,372,new customer
17117.0,287,1,68,new customer
17118.0,316,1,154,new customer
17119.0,2,2,334,lost customer
17120.0,232,1,120,new customer
17122.0,118,1,80,lost customer
17123.0,161,1,246,lost customer
17124.0,184,1,130,new customer
17125.0,49,1,291,lost customer
17126.0,151,5,792,lost customer
17128.0,334,1,76,new customer
17131.0,74,5,983,lost customer
17133.0,86,7,2730,lost customer
17134.0,106,2,102,lost customer
17135.0,289,7,1224,new customer
17138.0,275,1,126,new customer
17139.0,87,12,5182,loyal customer
17140.0,246,1,302,new customer
17142.0,238,1,81,new customer
17144.0,83,2,483,lost customer
17146.0,104,3,212,lost customer
17147.0,80,4,882,lost customer
17148.0,51,1,82,lost customer
17152.0,193,3,517,new customer
17153.0,23,1,104,lost customer
17154.0,74,1,490,lost customer
17155.0,177,2,242,new customer
17157.0,175,2,172,new customer
17158.0,232,3,778,new customer
17159.0,74,3,1111,lost customer
17160.0,108,6,2856,lost customer
17162.0,130,10,1001,lost customer
17163.0,77,2,66,lost customer
17164.0,79,7,1501,lost customer
17165.0,283,1,100,new customer
17166.0,203,2,78,new customer
17169.0,182,2,526,new customer
17171.0,288,1,185,new customer
17172.0,78,1,480,lost customer
17173.0,116,8,1122,lost customer
17174.0,217,1,41,new customer
17175.0,140,4,866,lost customer
17176.0,200,1,170,new customer
17179.0,177,3,290,new customer
17180.0,240,4,683,new customer
17181.0,372,2,241,new customer
17183.0,104,6,1296,lost customer
17186.0,46,2,200,lost customer
17187.0,225,1,144,new customer
17188.0,163,7,1328,lost customer
17189.0,105,2,227,lost customer
17190.0,206,2,161,new customer
17191.0,94,7,1167,lost customer
17193.0,86,7,1254,lost customer
17194.0,273,2,119,new customer
17197.0,29,1,191,lost customer
17198.0,364,3,357,new customer
17201.0,53,1,268,lost customer
17203.0,34,6,2850,lost customer
17204.0,174,4,646,new customer
17205.0,52,1,884,lost customer
17206.0,52,1,76,lost customer
17211.0,179,8,1323,new customer
17212.0,252,1,147,new customer
17213.0,140,7,1176,lost customer
17214.0,85,6,276,lost customer
17217.0,233,1,24,new customer
17218.0,70,10,958,lost customer
17219.0,31,1,89,lost customer
17220.0,70,14,1905,loyal customer
17221.0,6,2,288,lost customer
17222.0,64,1,128,lost customer
17223.0,309,2,112,new customer
17226.0,308,1,406,new customer
17227.0,69,6,741,lost customer
17228.0,87,8,1532,lost customer
17229.0,95,2,185,lost customer
17230.0,263,8,1651,new customer
17231.0,125,10,1742,lost customer
17232.0,1,2,203,lost customer
17233.0,34,1,131,lost customer
17234.0,182,1,55,new customer
17235.0,371,2,224,new customer
17236.0,178,6,474,new customer
17237.0,10,2,105,lost customer
17238.0,83,17,1822,loyal customer
17239.0,312,1,150,new customer
17242.0,107,2,611,lost customer
17243.0,91,26,3370,loyal customer
17244.0,52,1,616,lost customer
17245.0,204,1,75,new customer
17247.0,14,1,106,lost customer
17248.0,119,1,213,lost customer
17250.0,260,2,168,new customer
17251.0,362,1,110,new customer
17252.0,116,2,193,lost customer
17253.0,17,1,43,lost customer
17254.0,3,2,252,lost customer
17255.0,298,2,232,new customer
17256.0,106,2,141,lost customer
17259.0,147,2,410,lost customer
17262.0,226,5,367,new customer
17263.0,207,1,36,new customer
17265.0,138,2,394,lost customer
17266.0,147,3,161,lost customer
17267.0,126,2,159,lost customer
17268.0,107,4,844,lost customer
17272.0,198,4,1778,new customer
17274.0,34,1,79,lost customer
17277.0,226,2,430,new customer
17278.0,240,1,179,new customer
17279.0,57,1,48,lost customer
17282.0,129,3,1877,lost customer
17284.0,120,6,1364,lost customer
17286.0,20,1,118,lost customer
17287.0,73,7,559,lost customer
17288.0,206,7,1203,new customer
17289.0,179,3,520,new customer
17290.0,2,2,404,lost customer
17291.0,307,1,72,new customer
17293.0,84,9,1140,lost customer
17295.0,28,3,294,lost customer
17297.0,16,1,67,lost customer
17298.0,123,2,387,lost customer
17299.0,88,4,678,lost customer
17301.0,20,1,149,lost customer
17302.0,122,5,575,lost customer
17303.0,360,1,144,new customer
17306.0,70,19,11491,loyal customer
17309.0,94,1,41,lost customer
17311.0,77,2,1005,lost customer
17312.0,154,3,372,lost customer
17313.0,30,1,1402,lost customer
17314.0,148,8,1896,lost customer
17315.0,74,38,3888,loyal customer
17317.0,88,3,1146,lost customer
17320.0,99,3,634,lost customer
17321.0,7,2,373,lost customer
17323.0,124,7,776,lost customer
17324.0,365,4,844,new customer
17325.0,279,1,60,new customer
17329.0,13,2,142,lost customer
17330.0,22,2,120,lost customer
17331.0,123,1,16,lost customer
17333.0,85,1,375,lost customer
17334.0,308,2,315,new customer
17337.0,150,4,1269,lost customer
17338.0,113,8,3128,lost customer
17339.0,93,2,152,lost customer
17340.0,79,11,5967,loyal customer
17341.0,155,3,489,lost customer
17343.0,354,1,56,new customer
17344.0,45,1,66,lost customer
17345.0,92,4,346,lost customer
17346.0,102,15,1657,loyal customer
17347.0,85,1,216,lost customer
17348.0,71,5,1401,lost customer
17349.0,178,1,112,new customer
17350.0,7,4,795,lost customer
17351.0,168,3,113,lost customer
17353.0,128,2,1200,lost customer
17354.0,50,1,1006,lost customer
17356.0,311,1,166,new customer
17357.0,23,2,153,lost customer
17358.0,302,2,202,new customer
17359.0,10,1,161,lost customer
17360.0,183,3,335,new customer
17361.0,185,3,157,new customer
17362.0,238,2,191,new customer
17364.0,136,11,2701,lost customer
17365.0,86,8,4777,lost customer
17367.0,237,1,150,new customer
17368.0,92,8,1391,lost customer
17370.0,91,4,540,lost customer
17371.0,360,3,152,new customer
17372.0,182,8,749,new customer
17373.0,70,4,408,lost customer
17374.0,218,2,85,new customer
17375.0,198,3,367,new customer
17376.0,69,2,86,lost customer
17377.0,74,20,2076,loyal customer
17379.0,10,1,663,lost customer
17381.0,98,29,25649,loyal customer
17382.0,64,1,25,lost customer
17383.0,3,1,150,lost customer
17384.0,218,2,88,new customer
17385.0,14,1,201,lost customer
17386.0,98,6,1902,lost customer
17387.0,33,2,542,lost customer
17388.0,77,4,1068,lost customer
17389.0,95,34,7612,loyal customer
17391.0,163,2,480,lost customer
17392.0,305,2,320,new customer
17394.0,218,1,241,new customer
17396.0,148,8,2005,lost customer
17397.0,21,2,254,lost customer
17398.0,114,3,310,lost customer
17400.0,125,5,1097,lost customer
17402.0,84,13,701,lost customer
17403.0,35,1,117,lost customer
17404.0,87,15,32748,loyal customer
17405.0,72,3,726,lost customer
17406.0,366,3,787,new customer
17408.0,162,1,3,lost customer
17409.0,184,2,105,new customer
17410.0,95,5,616,lost customer
17411.0,75,3,306,lost customer
17412.0,195,7,738,new customer
17414.0,184,2,2100,new customer
17415.0,78,1,114,lost customer
17416.0,77,7,4302,lost customer
17418.0,41,2,289,lost customer
17419.0,142,12,1876,lost customer
17420.0,170,3,265,lost customer
17422.0,92,6,2253,lost customer
17423.0,217,2,459,new customer
17425.0,18,2,407,lost customer
17426.0,90,6,3094,lost customer
17427.0,71,1,34,lost customer
17428.0,84,28,9474,loyal customer
17429.0,127,3,624,lost customer
17430.0,364,2,190,new customer
17431.0,312,1,292,new customer
17432.0,17,2,207,lost customer
17433.0,87,1,185,lost customer
17434.0,84,7,1693,lost customer
17436.0,226,2,90,new customer
17438.0,253,1,103,new customer
17440.0,156,3,246,lost customer
17442.0,92,6,1496,lost customer
17443.0,219,1,504,new customer
17444.0,147,3,2119,lost customer
17446.0,176,2,198,new customer
17447.0,71,2,443,lost customer
17449.0,94,7,1122,lost customer
17450.0,94,46,69993,potential loyal customer
17451.0,81,7,1203,lost customer
17453.0,17,2,219,lost customer
17454.0,191,4,243,new customer
17455.0,202,1,66,new customer
17456.0,364,1,222,new customer
17457.0,125,5,826,lost customer
17458.0,14,1,170,lost customer
17459.0,42,2,537,lost customer
17460.0,93,6,236,lost customer
17461.0,22,3,799,lost customer
17462.0,283,2,227,new customer
17463.0,175,5,1095,new customer
17464.0,157,1,220,lost customer
17466.0,78,2,306,lost customer
17468.0,9,2,116,lost customer
17469.0,72,5,787,lost customer
17470.0,126,5,1675,lost customer
17472.0,190,3,462,new customer
17475.0,78,1,178,lost customer
17480.0,77,1,338,lost customer
17481.0,93,4,1061,lost customer
17483.0,133,3,191,lost customer
17486.0,260,1,191,new customer
17489.0,212,2,428,new customer
17490.0,73,7,1134,lost customer
17491.0,95,10,2013,lost customer
17492.0,247,1,155,new customer
17495.0,7,2,229,lost customer
17496.0,358,1,79,new customer
17498.0,74,1,394,lost customer
17499.0,289,1,711,new customer
17500.0,16,3,17,lost customer
17501.0,220,2,160,new customer
17502.0,8,4,376,lost customer
17503.0,2,2,486,lost customer
17504.0,217,9,1664,new customer
17505.0,160,2,556,lost customer
17506.0,75,1,139,lost customer
17507.0,261,2,359,new customer
17508.0,280,1,289,new customer
17509.0,62,8,3534,lost customer
17510.0,24,1,214,lost customer
17511.0,93,31,64549,potential loyal customer
17512.0,120,10,2753,lost customer
17513.0,71,1,254,lost customer
17514.0,127,1,135,lost customer
17515.0,205,4,243,new customer
17516.0,118,5,416,lost customer
17517.0,308,1,102,new customer
17519.0,133,6,1236,lost customer
17520.0,53,1,365,lost customer
17521.0,198,3,519,new customer
17522.0,137,5,1034,lost customer
17523.0,10,4,872,lost customer
17524.0,360,1,90,new customer
17525.0,359,1,82,new customer
17526.0,290,4,310,new customer
17527.0,80,4,488,lost customer
17528.0,70,8,2138,lost customer
17530.0,84,10,1526,lost customer
17531.0,189,1,136,new customer
17534.0,52,1,103,lost customer
17535.0,279,1,136,new customer
17536.0,176,1,6,new customer
17537.0,302,2,700,new customer
17538.0,25,1,134,lost customer
17540.0,24,2,194,lost customer
17542.0,269,1,134,new customer
17545.0,42,3,341,lost customer
17548.0,233,1,58,new customer
17549.0,23,2,210,lost customer
17550.0,196,3,86,new customer
17551.0,358,1,150,new customer
17552.0,70,4,719,lost customer
17553.0,129,1,1048,lost customer
17554.0,122,5,1763,lost customer
17555.0,18,2,349,lost customer
17556.0,205,1,101,new customer
17557.0,80,3,306,lost customer
17560.0,94,4,635,lost customer
17561.0,18,1,146,lost customer
17562.0,86,7,817,lost customer
17564.0,79,3,146,lost customer
17566.0,7,2,518,lost customer
17567.0,92,8,2632,lost customer
17569.0,331,1,159,new customer
17571.0,144,4,905,lost customer
17572.0,70,4,95,lost customer
17573.0,93,3,308,lost customer
17574.0,242,1,77,new customer
17576.0,72,19,1994,loyal customer
17578.0,217,1,138,new customer
17579.0,137,3,258,lost customer
17580.0,251,3,88,new customer
17581.0,78,25,5927,loyal customer
17582.0,235,1,123,new customer
17584.0,126,2,458,lost customer
17585.0,108,4,1671,lost customer
17588.0,99,3,676,lost customer
17589.0,150,4,1631,lost customer
17590.0,1,3,828,lost customer
17591.0,72,7,1009,lost customer
17593.0,91,5,3101,lost customer
17594.0,84,2,550,lost customer
17595.0,11,2,229,lost customer
17596.0,135,7,4400,lost customer
17597.0,213,1,1176,new customer
17600.0,17,1,144,lost customer
17601.0,238,1,103,new customer
17602.0,84,6,4151,lost customer
17603.0,77,1,74,lost customer
17604.0,216,2,169,new customer
17608.0,32,2,232,lost customer
17609.0,72,5,723,lost customer
17611.0,71,15,2560,loyal customer
17612.0,94,6,1808,lost customer
17613.0,80,14,2496,loyal customer
17614.0,56,1,238,lost customer
17615.0,129,3,140,lost customer
17616.0,173,3,224,new customer
17618.0,247,3,331,new customer
17619.0,311,1,127,new customer
17620.0,59,1,60,lost customer
17621.0,353,3,514,new customer
17623.0,32,1,265,lost customer
17624.0,217,2,554,new customer
17625.0,139,4,1198,lost customer
17628.0,80,1,79,lost customer
17629.0,119,8,1629,lost customer
17630.0,169,2,158,lost customer
17631.0,136,3,334,lost customer
17633.0,71,4,644,lost customer
17634.0,91,9,840,lost customer
17636.0,18,1,182,lost customer
17637.0,114,2,280,lost customer
17639.0,275,1,49,new customer
17640.0,86,1,250,lost customer
17642.0,119,2,474,lost customer
17643.0,372,1,71,new customer
17644.0,77,11,1793,lost customer
17646.0,218,3,323,new customer
17647.0,64,1,30,lost customer
17648.0,192,4,487,new customer
17649.0,137,1,399,lost customer
17650.0,20,1,150,lost customer
17651.0,79,10,3112,lost customer
17652.0,83,12,2509,lost customer
17653.0,98,4,1409,lost customer
17654.0,276,1,41,new customer
17655.0,116,7,1116,lost customer
17656.0,72,5,1399,lost customer
17658.0,210,2,616,new customer
17659.0,99,12,1525,lost customer
17660.0,140,1,130,lost customer
17663.0,83,7,797,lost customer
17664.0,211,2,604,new customer
17666.0,3,2,596,lost customer
17667.0,161,5,1033,lost customer
17668.0,0,2,93,lost customer
17669.0,84,7,1916,lost customer
17670.0,227,1,110,new customer
17671.0,157,4,772,lost customer
17672.0,308,2,1690,new customer
17673.0,185,6,1487,new customer
17674.0,73,2,672,lost customer
17675.0,69,31,8360,loyal customer
17676.0,125,6,932,lost customer
17677.0,81,30,9775,loyal customer
17678.0,263,1,207,new customer
17679.0,85,2,729,lost customer
17680.0,22,1,96,lost customer
17682.0,114,6,1367,lost customer
17684.0,43,1,145,lost customer
17685.0,87,7,1956,lost customer
17686.0,80,7,2478,lost customer
17690.0,101,15,1773,loyal customer
17691.0,368,2,134,new customer
17692.0,126,4,672,lost customer
17693.0,136,1,231,lost customer
17694.0,141,1,184,lost customer
17695.0,131,2,779,lost customer
17696.0,107,8,1756,lost customer
17697.0,235,1,93,new customer
17698.0,260,1,93,new customer
17700.0,94,4,1266,lost customer
17701.0,251,1,109,new customer
17702.0,108,4,1353,lost customer
17703.0,108,3,590,lost customer
17704.0,168,2,343,lost customer
17705.0,74,9,963,lost customer
17706.0,99,17,3899,loyal customer
17707.0,184,2,144,new customer
17708.0,187,2,91,new customer
17709.0,169,1,17,new customer
17711.0,289,2,246,new customer
17712.0,43,1,215,lost customer
17714.0,320,1,92,new customer
17715.0,199,1,384,new customer
17716.0,94,11,3072,lost customer
17718.0,231,1,83,new customer
17719.0,74,15,2466,loyal customer
17720.0,112,4,576,lost customer
17722.0,95,4,1595,lost customer
17723.0,126,6,792,lost customer
17724.0,70,3,300,lost customer
17725.0,70,11,2162,lost customer
17727.0,14,1,645,lost customer
17728.0,86,3,1469,lost customer
17730.0,78,13,3576,loyal customer
17731.0,78,4,493,lost customer
17732.0,372,1,93,new customer
17733.0,261,2,463,new customer
17734.0,136,3,422,lost customer
17735.0,93,19,8439,loyal customer
17736.0,112,3,238,lost customer
17737.0,8,2,108,lost customer
17738.0,148,4,1029,lost customer
17739.0,71,7,861,lost customer
17742.0,112,2,89,lost customer
17744.0,249,6,3412,new customer
17746.0,239,1,29,new customer
17747.0,112,1,12,lost customer
17749.0,177,2,320,new customer
17750.0,81,9,3957,lost customer
17752.0,358,1,192,new customer
17754.0,141,5,1869,lost customer
17757.0,69,30,3320,loyal customer
17758.0,78,8,2091,lost customer
17759.0,168,3,708,lost customer
17760.0,372,2,239,new customer
17761.0,32,1,398,lost customer
17763.0,262,1,12,new customer
17764.0,210,2,395,new customer
17765.0,157,3,144,lost customer
17767.0,14,1,128,lost customer
17768.0,165,3,1186,lost customer
17769.0,138,10,1862,lost customer
17770.0,197,5,365,new customer
17771.0,56,2,287,lost customer
17772.0,10,2,58,lost customer
17774.0,95,4,512,lost customer
17775.0,254,1,72,new customer
17777.0,99,3,507,lost customer
17779.0,87,3,397,lost customer
17781.0,158,2,34,lost customer
17783.0,71,2,354,lost customer
17785.0,52,1,67,lost customer
17786.0,84,2,200,lost customer
17787.0,152,4,910,lost customer
17788.0,73,2,211,lost customer
17789.0,280,1,74,new customer
17790.0,119,14,836,loyal customer
17791.0,29,1,46,lost customer
17793.0,24,1,232,lost customer
17795.0,178,2,341,new customer
17796.0,368,4,178,new customer
17797.0,182,3,498,new customer
17799.0,98,10,1758,lost customer
17800.0,90,9,736,lost customer
17802.0,81,3,752,lost customer
17805.0,73,1,478,lost customer
17806.0,10,1,727,lost customer
17809.0,128,12,2057,lost customer
17811.0,91,39,4177,loyal customer
17812.0,367,4,350,new customer
17813.0,70,5,790,lost customer
17816.0,268,4,30,new customer
17817.0,276,3,67,new customer
17819.0,71,7,1031,lost customer
17824.0,50,1,408,lost customer
17827.0,241,5,1247,new customer
17828.0,109,4,667,lost customer
17829.0,297,1,496,new customer
17830.0,261,3,92,new customer
17831.0,32,1,12,lost customer
17832.0,49,1,208,lost customer
17835.0,2,3,348,lost customer
17836.0,46,1,88,lost customer
17837.0,74,8,518,lost customer
17838.0,88,5,1879,lost customer
17839.0,41,1,285,lost customer
17841.0,91,124,23071,potential loyal customer
17843.0,302,1,113,new customer
17844.0,106,1,52,lost customer
17846.0,84,1,1,lost customer
17848.0,80,9,398,lost customer
17849.0,217,4,114,new customer
17850.0,372,34,1733,loyal customer
17852.0,10,2,53,lost customer
17854.0,184,2,84,new customer
17855.0,372,1,197,new customer
17856.0,232,4,842,new customer
17857.0,72,23,19256,loyal customer
17858.0,81,12,2706,lost customer
17859.0,304,1,127,new customer
17860.0,367,1,104,new customer
17861.0,155,8,1988,lost customer
17862.0,322,1,100,new customer
17863.0,80,6,2638,lost customer
17864.0,88,3,810,lost customer
17865.0,78,20,5757,loyal customer
17866.0,142,1,174,lost customer
17867.0,142,6,542,lost customer
17869.0,106,5,111,lost customer
17870.0,91,12,1401,lost customer
17871.0,204,1,182,new customer
17873.0,79,5,1047,lost customer
17874.0,184,6,221,new customer
17877.0,169,1,98,new customer
17878.0,43,1,401,lost customer
17879.0,172,1,45,new customer
17880.0,364,1,314,new customer
17881.0,303,1,32,new customer
17883.0,85,4,379,lost customer
17884.0,311,4,854,new customer
17885.0,11,1,167,lost customer
17886.0,210,3,481,new customer
17887.0,128,1,30,lost customer
17888.0,78,8,980,lost customer
17889.0,211,2,79,new customer
17890.0,360,2,416,new customer
17891.0,161,1,393,lost customer
17892.0,154,3,109,lost customer
17893.0,224,1,161,new customer
17894.0,95,8,405,lost customer
17895.0,43,1,130,lost customer
17896.0,22,1,288,lost customer
17897.0,172,3,229,new customer
17898.0,84,2,190,lost customer
17899.0,158,1,171,lost customer
17900.0,189,2,73,new customer
17901.0,28,1,24,lost customer
17904.0,20,1,63,lost customer
17905.0,70,4,407,lost customer
17906.0,246,1,26,new customer
17908.0,373,1,173,new customer
17911.0,8,1,223,lost customer
17912.0,309,5,185,new customer
17913.0,355,2,289,new customer
17914.0,3,1,473,lost customer
17917.0,255,3,187,new customer
17919.0,87,1,756,lost customer
17920.0,78,17,2516,loyal customer
17921.0,147,4,430,lost customer
17923.0,281,1,50,new customer
17924.0,301,7,1160,new customer
17925.0,372,1,72,new customer
17926.0,132,2,306,lost customer
17928.0,245,2,140,new customer
17929.0,112,4,108,lost customer
17930.0,71,5,1594,lost customer
17931.0,133,2,249,lost customer
17932.0,173,3,789,new customer
17934.0,51,2,478,lost customer
17935.0,137,2,82,lost customer
17936.0,4,1,262,lost customer
17937.0,114,7,1754,lost customer
17939.0,158,1,40,lost customer
17940.0,128,10,9755,loyal customer
17941.0,130,1,252,lost customer
17942.0,7,1,38,lost customer
17946.0,232,2,75,new customer
17947.0,36,1,168,lost customer
17948.0,146,1,144,lost customer
17949.0,92,45,30546,loyal customer
17950.0,71,3,366,lost customer
17951.0,357,3,616,new customer
17954.0,122,12,2234,lost customer
17955.0,217,4,273,new customer
17956.0,248,1,1,new customer
17957.0,65,1,287,lost customer
17958.0,115,1,84,lost customer
17960.0,170,1,41,new customer
17961.0,70,39,560,loyal customer
17962.0,141,1,128,lost customer
17964.0,371,2,301,new customer
17965.0,91,14,1556,loyal customer
17966.0,150,5,2571,lost customer
17967.0,371,1,80,new customer
17968.0,372,1,160,new customer
17969.0,165,2,152,lost customer
17970.0,210,1,525,new customer
17972.0,241,1,37,new customer
17973.0,51,1,176,lost customer
17974.0,219,3,519,new customer
17975.0,114,13,1568,lost customer
17976.0,371,1,106,new customer
17977.0,28,1,342,lost customer
17978.0,364,1,499,new customer
17979.0,168,4,397,lost customer
17980.0,165,3,682,lost customer
17984.0,144,1,98,lost customer
17985.0,21,1,183,lost customer
17986.0,55,1,10,lost customer
17987.0,184,1,261,new customer
17988.0,116,7,43,lost customer
17990.0,236,3,414,new customer
17991.0,224,2,25,new customer
17994.0,121,4,497,lost customer
17995.0,280,1,133,new customer
17997.0,91,8,2298,lost customer
17999.0,365,2,221,new customer
18001.0,86,2,363,lost customer
18004.0,361,1,78,new customer
18005.0,3,2,93,lost customer
18006.0,22,1,220,lost customer
18008.0,69,9,1581,lost customer
18009.0,234,1,126,new customer
18010.0,255,1,60,new customer
18011.0,372,1,71,new customer
18013.0,154,2,285,lost customer
18014.0,27,1,68,lost customer
18015.0,3,1,157,lost customer
18016.0,73,5,1029,lost customer
18017.0,80,3,300,lost customer
18018.0,107,2,55,lost customer
18019.0,51,1,7,lost customer
18022.0,34,1,736,lost customer
18024.0,151,2,184,lost customer
18027.0,98,1,78,lost customer
18030.0,3,2,67,lost customer
18032.0,333,1,42,new customer
18033.0,64,1,253,lost customer
18034.0,20,2,561,lost customer
18035.0,34,3,611,lost customer
18036.0,104,3,234,lost customer
18037.0,153,6,20,lost customer
18040.0,245,2,148,new customer
18041.0,70,21,3819,loyal customer
18042.0,53,1,33,lost customer
18043.0,205,3,282,new customer
18044.0,87,10,1033,lost customer
18045.0,44,1,142,lost customer
18048.0,202,2,127,new customer
18050.0,358,1,40,new customer
18053.0,70,1,302,lost customer
18055.0,83,10,2455,lost customer
18056.0,287,1,211,new customer
18058.0,9,1,88,lost customer
18059.0,22,3,258,lost customer
18061.0,107,10,955,lost customer
18062.0,172,3,396,new customer
18064.0,132,2,384,lost customer
18065.0,86,14,1027,loyal customer
18066.0,74,1,108,lost customer
18067.0,39,1,189,lost customer
18068.0,288,1,6,new customer
18069.0,87,5,1311,lost customer
18071.0,257,2,260,new customer
18072.0,185,1,288,new customer
18073.0,127,12,3108,lost customer
18074.0,373,1,190,new customer
18075.0,105,10,1464,lost customer
18077.0,102,11,1878,lost customer
18078.0,216,2,145,new customer
18079.0,126,4,7432,lost customer
18080.0,242,2,642,new customer
18081.0,111,3,195,lost customer
18082.0,24,1,621,lost customer
18084.0,15,1,312,lost customer
18085.0,373,2,265,new customer
18086.0,273,1,106,new customer
18087.0,97,2,3907,lost customer
18088.0,60,1,109,lost customer
18092.0,86,11,4252,lost customer
18093.0,92,4,1392,lost customer
18094.0,81,7,2518,lost customer
18095.0,311,2,419,new customer
18096.0,10,3,825,lost customer
18097.0,126,6,1686,lost customer
18099.0,126,1,149,lost customer
18101.0,142,2,88,lost customer
18102.0,71,60,64124,potential loyal customer
18104.0,36,1,362,lost customer
18105.0,37,1,46,lost customer
18106.0,328,1,128,new customer
18108.0,253,1,84,new customer
18109.0,90,26,4237,loyal customer
18110.0,18,1,86,lost customer
18112.0,165,2,255,lost customer
18113.0,367,1,72,new customer
18114.0,289,1,55,new customer
18116.0,249,8,848,new customer
18117.0,24,1,618,lost customer
18118.0,90,26,2882,loyal customer
18119.0,367,1,125,new customer
18120.0,213,1,31,new customer
18121.0,154,2,450,lost customer
18122.0,83,6,1234,lost customer
18123.0,30,2,594,lost customer
18125.0,201,4,804,new customer
18126.0,59,1,144,lost customer
18127.0,133,3,188,lost customer
18129.0,242,1,48,new customer
18130.0,14,3,824,lost customer
18133.0,211,1,1350,new customer
18135.0,79,5,349,lost customer
18136.0,211,3,379,new customer
18138.0,294,1,38,new customer
18139.0,17,6,5557,lost customer
18142.0,156,2,1276,lost customer
18143.0,116,2,570,lost customer
18144.0,77,12,1343,lost customer
18145.0,87,4,2625,lost customer
18146.0,140,2,153,lost customer
18147.0,107,2,203,lost customer
18149.0,214,3,310,new customer
18150.0,139,3,332,lost customer
18151.0,134,2,355,lost customer
18154.0,2,2,255,lost customer
18155.0,74,3,266,lost customer
18156.0,368,2,301,new customer
18158.0,88,2,354,lost customer
18159.0,300,1,139,new customer
18160.0,199,2,294,new customer
18161.0,139,5,812,lost customer
18164.0,36,1,184,lost customer
18165.0,176,1,254,new customer
18167.0,105,3,382,lost customer
18168.0,175,6,594,lost customer
18169.0,59,1,61,lost customer
18170.0,111,3,409,lost customer
18171.0,98,5,481,lost customer
18172.0,77,20,3184,loyal customer
18173.0,86,4,1220,lost customer
18174.0,6,1,50,lost customer
18176.0,357,1,283,new customer
18177.0,157,6,710,lost customer
18178.0,128,4,983,lost customer
18179.0,251,6,1360,new customer
18180.0,80,6,1721,lost customer
18181.0,23,1,146,lost customer
18183.0,226,2,371,new customer
18184.0,14,1,60,lost customer
18185.0,248,1,183,new customer
18188.0,76,3,1168,lost customer
18189.0,76,2,566,lost customer
18190.0,191,2,140,new customer
18191.0,261,1,140,new customer
18192.0,71,1,339,lost customer
18193.0,164,1,124,lost customer
18194.0,81,1,632,lost customer
18196.0,94,2,433,lost customer
18198.0,70,17,4074,loyal customer
18200.0,105,1,111,lost customer
18202.0,199,3,581,new customer
18203.0,156,1,43,lost customer
18204.0,70,3,1200,lost customer
18205.0,74,2,192,lost customer
18209.0,28,1,58,lost customer
18210.0,266,6,1398,new customer
18211.0,85,5,359,lost customer
18212.0,325,1,101,new customer
18213.0,236,1,232,new customer
18215.0,88,1,118,lost customer
18216.0,30,1,200,lost customer
18217.0,70,2,491,lost customer
18218.0,210,2,584,new customer
18219.0,148,10,885,lost customer
18220.0,226,1,288,new customer
18221.0,115,5,791,lost customer
18222.0,92,1,335,lost customer
18223.0,96,14,2948,loyal customer
18224.0,263,1,69,new customer
18225.0,83,12,3244,lost customer
18226.0,81,11,3466,lost customer
18227.0,216,1,21,new customer
18228.0,79,2,238,lost customer
18229.0,93,20,2488,loyal customer
18230.0,93,7,1316,lost customer
18231.0,191,5,821,new customer
18232.0,81,4,302,lost customer
18233.0,325,1,4,new customer
18235.0,71,3,1578,lost customer
18236.0,79,6,403,lost customer
18237.0,90,5,622,lost customer
18239.0,217,5,795,new customer
18240.0,45,1,126,lost customer
18241.0,73,17,1051,loyal customer
18242.0,71,4,1017,lost customer
18245.0,148,7,1788,lost customer
18246.0,232,2,166,new customer
18248.0,122,2,511,lost customer
18249.0,16,1,128,lost customer
18250.0,309,1,199,new customer
18251.0,86,1,7824,lost customer
18252.0,171,2,239,new customer
18255.0,88,1,74,lost customer
18257.0,113,8,1041,lost customer
18259.0,84,3,714,lost customer
18260.0,171,6,1478,lost customer
18261.0,95,2,146,lost customer
18262.0,139,1,182,lost customer
18263.0,155,3,1468,lost customer
18265.0,71,2,311,lost customer
18268.0,133,1,2,lost customer
18269.0,365,1,76,new customer
18270.0,265,2,101,new customer
18272.0,113,6,2050,lost customer
18273.0,95,3,80,lost customer
18274.0,29,1,88,lost customer
18276.0,43,1,186,lost customer
18277.0,57,1,68,lost customer
18278.0,73,1,66,lost customer
18280.0,277,1,45,new customer
18281.0,180,1,54,new customer
18282.0,125,2,103,lost customer
18283.0,94,16,1397,loyal customer
18287.0,201,3,1586,new customer
